seed,agent,episode,loss,reconstructionLoss,klLoss,continueLoss,rewardLoss
1001,1,8,1.6244397322336832,0.42067033760249617,1.100000023841858,0.09432847251494726,0.009440900372018
1001,1,9,1.9372109285990398,0.7420521026849747,1.100000023841858,0.0864830082654953,0.008675791003640066
1001,1,10,1.9236038827896118,0.7209530795117219,1.100000023841858,0.0824876057729125,0.020163172300569226
1001,1,11,1.6312561416625977,0.4363458209981521,1.100000023841858,0.08568859960883855,0.00922171106985767
1001,1,12,1.8629473988215128,0.6704016408324242,1.100000023841858,0.08590684168040752,0.006638885441912806
1001,1,13,1.5820958423614502,0.3831386430064837,1.100000023841858,0.08691942318032185,0.012037747510354772
1001,1,14,1.8126362180709839,0.6243791443109512,1.100000023841858,0.07924547364314397,0.00901156139987658
1001,1,15,1.8042170365651449,0.6173413186271985,1.100000023841858,0.07359108803793787,0.013284609552085082
1001,1,16,1.6209903430938721,0.424834108153979,1.100000023841858,0.08749944669504961,0.00865676283396624
1001,1,17,1.7967159922917684,0.6003243424495062,1.100000023841858,0.0880023797849814,0.008389243630469233
1001,1,18,1.7061453755696614,0.5236383100350698,1.100000023841858,0.07909228622913361,0.0034147773313475227
1001,1,19,1.5549391841888427,0.3581553370257219,1.100000023841858,0.08749175027012825,0.009292069370770454
1001,1,20,1.5644301160176595,0.36590875014662744,1.100000023841858,0.0885796035764118,0.009941740495572352
1002,0,1,2.215310057004293,0.8287689967950185,1.100000023841858,0.2525610325485468,0.03398000550865997
1002,0,2,1.7735150639216106,0.5765737373630205,1.100000023841858,0.08872147557636102,0.008219826284815402
1002,0,3,2.075650471051534,0.8667426956693332,1.100000023841858,0.10141607997318108,0.0074916690736368235
1002,0,4,2.0990961662928265,0.8925241307417552,1.100000023841858,0.09375616274774075,0.012815860423106642
1002,0,5,1.9791923157374065,0.7702999767661095,1.100000023841858,0.10139626204967499,0.007496058113656545
1002,0,6,1.8986629803975423,0.6940868323047956,1.100000023841858,0.09462616314490636,0.009949969852534319
1002,0,7,1.9338338216145834,0.7304683454831441,1.100000023841858,0.0962763785943389,0.007089072895851132
1002,0,8,1.8008963219324747,0.6030078668395679,1.100000023841858,0.08610014195243518,0.011788285579580891
1002,0,9,1.7329152250289916,0.5449594682951768,1.100000023841858,0.07874419772376617,0.00921153257458324
1002,0,10,2.0183413473765057,0.8174500804642836,1.100000023841858,0.09198063012212515,0.008910624521893784
1002,0,11,1.6836187092463175,0.4743847954769929,1.100000023841858,0.09029284959038099,0.018941038324167797
1002,0,12,1.9641655826568603,0.7683762202163538,1.100000023841858,0.08681242189059656,0.008976916117826477
1002,0,13,1.8672696844736736,0.6774306945999463,1.100000023841858,0.08389738912383715,0.005941569443357366
1002,0,14,1.5432751973470051,0.34810055981079735,1.100000023841858,0.08099858050545057,0.014176031472749552
1002,0,15,1.3908256769180298,0.20078159153461456,1.100000023841858,0.08855803658564886,0.0014860234232699555
1002,0,16,1.564139453570048,0.3789278718208273,1.100000023841858,0.08122981280088425,0.003981734377514101
1002,0,17,1.640201613108317,0.45606026485562323,1.100000023841858,0.08063048082093398,0.0035108485322173995
1002,0,18,1.4843559471766155,0.29171713332335153,1.100000023841858,0.08296345612655083,0.009675340233808736
1002,0,19,1.8201538149515788,0.6400629379351934,1.100000023841858,0.0747394523397088,0.005351408262480497
1002,0,20,1.695121922492981,0.4969714670876662,1.100000023841858,0.08664413249740997,0.011506288204016831
1002,1,1,2.2241284147898357,0.811701576312383,1.100000023841858,0.2731519413987796,0.03927487659603988
1002,1,2,1.9447217464447022,0.7152962811787923,1.100000023841858,0.12218459834655127,0.007240849475507882
1002,1,3,2.151856134732564,0.9521510483821233,1.100000023841858,0.09278210478524367,0.0069229531195499775
1002,1,4,1.9728020207087198,0.7619168770313263,1.100000023841858,0.09719909496605396,0.01368603494861972
1002,1,5,1.5714187415440877,0.36656845157345136,1.100000023841858,0.09654868625104428,0.008301574164991811
1002,1,6,1.9767118835449218,0.7800298065443834,1.100000023841858,0.08598541531711817,0.0106966308463916
1002,1,7,1.90424019018809,0.7056290021538735,1.100000023841858,0.09299604170024395,0.005615128166382041
1002,1,8,1.9650086959203084,0.7715161694089572,1.100000023841858,0.08146749868988991,0.012025006917319843
1002,1,9,1.69434339205424,0.4815373479326566,1.100000023841858,0.09817509102324645,0.014630934369033639
1002,1,10,2.1298168182373045,0.9338858164350192,1.100000023841858,0.08536499223361413,0.010565979888335733
1002,1,11,1.4382629664738973,0.21367632754147053,1.100000023841858,0.09436959199607373,0.030217020180422573
1002,1,12,1.7722622044881184,0.5928679117560387,1.100000023841858,0.06905921287834645,0.010335080392927314
1002,1,13,2.1655132722854615,0.9636235707004865,1.102905060450236,0.09243431815256675,0.006550306067905384
1002,1,14,1.7315026569366454,0.5351511262853941,1.103369181950887,0.0857661371678114,0.007216209844030649
1002,1,15,1.5865268150965373,0.3967522538204988,1.100000023841858,0.08879321700582901,0.0009813066291341481
1002,1,16,1.7820898723602294,0.5900033524135748,1.100000023841858,0.08430245557179053,0.007784039907855913
1002,1,17,1.513033905029297,0.3400399396320184,1.100000023841858,0.07049792170524598,0.0024960305764368702
1002,1,18,1.643439973195394,0.4431711545089881,1.100000023841858,0.09158536231766144,0.008683424150270487
1002,1,19,1.6416629505157472,0.4375605488071839,1.100000023841858,0.0981588928711911,0.00594348151049663
1002,1,20,1.4121675395965576,0.21838780817886194,1.100000023841858,0.08149906920890014,0.012280650855027489
1003,0,1,2.430471086502075,1.031366683046023,1.100000023841858,0.2676354960848888,0.03146888636952705
1003,0,2,2.1486338996887206,0.933214404185613,1.100000023841858,0.1072448681294918,0.008174626343933369
1003,0,3,1.934368683497111,0.7152586390574773,1.100000023841858,0.10868780466417471,0.010422232195487595
1003,0,4,2.0105993270874025,0.8123843483130138,1.100000023841858,0.09415317309399446,0.004061752703988001
1003,0,5,1.8394289493560791,0.6387476770083109,1.100000023841858,0.09436845168471336,0.006312794203827442
1003,0,6,2.252125940322876,1.047787572344144,1.100000023841858,0.09243759043514728,0.011900742330526366
1003,0,7,2.0131364822387696,0.8216224612792333,1.100000023841858,0.08502072480817637,0.006493278043059642
1003,0,8,1.9013036998112995,0.6943443614244461,1.100000023841858,0.09869193684309721,0.008267369268445653
1003,0,9,1.589731658299764,0.3958233235279719,1.100000023841858,0.09083048286537329,0.0030778292711647736
1003,0,10,1.5800363938013713,0.38459683140118917,1.100000023841858,0.08406444416691859,0.0113750963528177
1003,0,11,1.6075243282318115,0.42320831686258314,1.100000023841858,0.08123698764791092,0.0030789961597520233
1003,0,12,1.4132707277933756,0.22473806383709113,1.100000023841858,0.08211769772072633,0.006414945047648644
1003,0,13,1.5207411336898804,0.3150817561522126,1.100000023841858,0.0841664250815908,0.021492926362746707
1003,0,14,1.471889230410258,0.2789832980185747,1.100000023841858,0.08667058911174536,0.006235314835779869
1003,0,15,1.692157130241394,0.4980297032992045,1.100000023841858,0.08063832770412167,0.013489098942880418
1003,0,16,1.8944004964828491,0.7107437696059545,1.100000023841858,0.07623776121685902,0.007418939468649721
1003,0,17,1.4152392594019572,0.221534420500199,1.100000023841858,0.08906793739646673,0.004636862240190736
1003,0,18,2.125781413714091,0.9116248255968094,1.100000023841858,0.09629186867425839,0.017864720790301665
1003,0,19,1.7550141874949137,0.5597603098551432,1.100000023841858,0.08684576118985812,0.00840809096863874
1003,0,20,1.7997380765279134,0.6050573262075584,1.100000023841858,0.08812812554339568,0.006552591476464992
1003,1,1,2.299829511642456,0.8693629937370618,1.100000023841858,0.2872270546356837,0.04323942739051517
1003,1,2,2.2674714851379396,1.0502557750542958,1.100000023841858,0.10593563417593638,0.011280066134483301
1003,1,3,1.6877443567911783,0.4745768151680628,1.100000023841858,0.10358476921916009,0.009582750893641787
1003,1,4,1.686847030321757,0.4944205878178279,1.100000023841858,0.08751985202232997,0.00490657271985602
1003,1,5,1.8452440722783408,0.6412889172633489,1.100000023841858,0.09542488547662895,0.008530254482508704
1003,1,6,2.015034635861715,0.8230246396859487,1.100000023841858,0.07832766324281693,0.013682301604887167
1003,1,7,1.5819120581944783,0.3769919287165006,1.100000023841858,0.09832834946612518,0.006591755547839663
1003,1,8,1.669597102801005,0.4667267232139905,1.100000023841858,0.09243674765030543,0.010433608354486144
1003,1,9,1.6412982543309529,0.44868768776456514,1.100000023841858,0.08874376027534406,0.0038667784968993146
1003,1,10,2.015035546620687,0.8196355577806632,1.100000023841858,0.08261696943392356,0.012783005088525291
1003,1,11,1.6863728125890096,0.5071110440293948,1.100000023841858,0.07540614885588487,0.003855603145266476
1003,1,12,1.5306075763702394,0.33637250068287056,1.100000023841858,0.08854468724379937,0.005690359363020434
1003,1,13,2.012698515256246,0.8163320832451184,1.100000023841858,0.0752881059423089,0.021078315243357792
1003,1,14,1.633079883257548,0.44360221626857915,1.100000023841858,0.08022099500522017,0.009256656277188994
1003,1,15,1.8520714902877808,0.6529889264702797,1.100000023841858,0.08425856406490008,0.014823984000429119
1003,1,16,1.7717533206939697,0.5926838906606039,1.100000023841858,0.07309128583719333,0.0059781382369988026
1003,1,17,1.5942847140630085,0.4103723096847534,1.100000023841858,0.07800021217515071,0.005912171811354104
1003,1,18,1.6772102530797321,0.46770693341890973,1.100000023841858,0.0964424575616916,0.013060818091053078
1003,1,19,1.8904076194763184,0.708137708803018,1.100000023841858,0.07670923956359427,0.005560645880965846
1003,1,20,1.7727286799748738,0.5738348242640495,1.100000023841858,0.08992872020229697,0.008965104539827658
